Student_id,Age,Gender,Race,Location,Email,CGPA,Previous_Achievements,CourseTaken,Grades,Certifications,Hard_Skills,Soft_Skills,Previous_Work_Experience_Type,Previous_Work_Experience_Years,Previous_JobProfile,Previous_Work_Experience_At,Current_Work_Experience_Type,Current_Work_Experience_Years,Current_Job_Profile,Current_Work_Experience_At,Interests,Keywords,Career Goal,Grade1,Grade2,Grade3,Total_Grades,Percentage,Final_Grade
1046,22,F,Chinese,Selangor,student1046@example.com,3.14,Dean's List,Engineering,"80, 88, 81",AWS Certified Solutions Architect,SQL,Leadership,Full-Time,0.8,Software Engineer,TechGiant Inc,Internship,3.48135331,Junior Data Scientist,TechGiant Inc,Software Development,"SQL, Power BI",Become a Data Science Manager,80,88,81,249,83,B
1047,30,F,Other,Selangor,student1047@example.com,3.86,Internship,Business,"94, 86, 85",Certified Data Scientist,Python,Communication,Internship,2.4,Data Analyst,TechGiant Inc,Part-Time,5.470182432,Senior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,94,86,85,265,88.33333333,B
1048,21,M,Malay,Perak,student1048@example.com,2.83,Dean's List,Data Science,"83, 96, 91",Certified Data Scientist,TensorFlow,Communication,Internship,0.6,Data Scientist,TechGiant Inc,Full-Time,1.108448848,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Senior Data Scientist,83,96,91,270,90,A
1049,19,F,Indian,Kedah,student1049@example.com,3.57,Best Project,Engineering,"96, 91, 88",AWS Certified Solutions Architect,Power BI,Leadership,Full-Time,0.2,Data Scientist,Innovate Solutions,Part-Time,3.519385972,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,96,91,88,275,91.66666667,A
1050,28,F,Malay,Kedah,student1050@example.com,3.98,Best Project,Data Science,"94, 80, 87",,TensorFlow,Communication,Part-Time,2,Data Analyst,TechGiant Inc,Part-Time,6.000272688,Senior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Data Science Manager,94,80,87,261,87,B
1051,27,F,Indian,Kedah,student1051@example.com,2.41,Internship,Engineering,"83, 82, 95",,SQL,Leadership,Internship,1.8,Software Engineer,Data Analytics Inc,Full-Time,6.130303922,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,83,82,95,260,86.66666667,B
1052,31,M,Malay,Selangor,student1052@example.com,2.77,Dean's List,Engineering,"80, 86, 80",Certified Data Scientist,TensorFlow,Leadership,Full-Time,2.6,Software Engineer,TechGiant Inc,Internship,6.025296332,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Data Science Manager,80,86,80,246,82,B
1053,35,M,Chinese,Johor,student1053@example.com,3.51,Internship,Engineering,"85, 87, 97",Certified Data Scientist,Python,Problem Solving,Part-Time,3.4,Data Scientist,TechGiant Inc,Internship,7.999797849,Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Data Science Manager,85,87,97,269,89.66666667,A
1054,26,F,Indian,Selangor,student1054@example.com,2.15,Internship,Business,"81, 97, 96",Certified Data Scientist,Python,Communication,Full-Time,1.6,Data Analyst,Innovate Solutions,Full-Time,1.741544532,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,81,97,96,274,91.33333333,A
1055,29,F,Malay,Kuala Lumpur,student1055@example.com,3.58,Internship,Engineering,"91, 85, 91",,SQL,Problem Solving,Full-Time,2.2,Data Analyst,Data Analytics Inc,Part-Time,5.35150168,Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Software Engineer,91,85,91,267,89,B
1056,29,M,Chinese,Perak,student1056@example.com,2.95,Dean's List,Engineering,"93, 92, 95",AWS Certified Solutions Architect,TensorFlow,Communication,Full-Time,2.2,Data Scientist,TechGiant Inc,Part-Time,4.101770271,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,93,92,95,280,93.33333333,A
1057,27,F,Indian,Selangor,student1057@example.com,2.46,Best Project,Computer Science,"96, 93, 100",,SQL,Problem Solving,Internship,1.8,Data Scientist,Innovate Solutions,Internship,3.112862334,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,96,93,100,289,96.33333333,A
1058,21,F,Malay,Selangor,student1058@example.com,3.77,Dean's List,Computer Science,"88, 85, 85",Certified Data Scientist,Python,Communication,Full-Time,0.6,Data Analyst,TechGiant Inc,Internship,1.502575676,Senior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Software Engineer,88,85,85,258,86,B
1059,25,F,Chinese,Johor,student1059@example.com,2.74,Internship,Data Science,"99, 100, 97",AWS Certified Solutions Architect,TensorFlow,Leadership,Part-Time,1.4,Software Engineer,Data Analytics Inc,Internship,5.076642753,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Software Engineer,99,100,97,296,98.66666667,A
1060,31,M,Malay,Kuala Lumpur,student1060@example.com,2.75,Internship,Business,"87, 88, 94",,Power BI,Problem Solving,Part-Time,2.6,Data Scientist,TechGiant Inc,Full-Time,5.543354647,Junior Data Scientist,Data Analytics Inc,Software Development,"Python, TensorFlow",Become a Software Engineer,87,88,94,269,89.66666667,A
1061,32,F,Indian,Johor,student1061@example.com,3.6,Internship,Engineering,"96, 88, 92",,Power BI,Leadership,Full-Time,2.8,Software Engineer,Innovate Solutions,Internship,6.598550139,Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,96,88,92,276,92,A
1062,24,M,Other,Johor,student1062@example.com,2.24,Dean's List,Business,"84, 98, 84",Certified Data Scientist,TensorFlow,Leadership,Full-Time,1.2,Data Analyst,Data Analytics Inc,Part-Time,1.903732594,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Data Science Manager,84,98,84,266,88.66666667,B
1063,38,M,Chinese,Kuala Lumpur,student1063@example.com,2.51,Dean's List,Business,"92, 84, 90",AWS Certified Solutions Architect,R,Problem Solving,Internship,4,Data Scientist,TechGiant Inc,Part-Time,8.112615771,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Software Engineer,92,84,90,266,88.66666667,B
1064,21,F,Indian,Johor,student1064@example.com,2.81,Dean's List,Engineering,"81, 82, 88",,Power BI,Problem Solving,Internship,0.6,Data Analyst,Innovate Solutions,Internship,4.456067591,Junior Data Scientist,Innovate Solutions,Software Development,"SQL, Power BI",Become a Software Engineer,81,82,88,251,83.66666667,B
1065,18,M,Other,Kedah,student1065@example.com,2.96,Best Project,Engineering,"83, 88, 84",Certified Data Scientist,R,Communication,Full-Time,0,Data Analyst,Data Analytics Inc,Full-Time,1.631863254,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,83,88,84,255,85,B
1066,21,M,Other,Kuala Lumpur,student1066@example.com,2.71,Best Project,Data Science,"80, 80, 95",,Power BI,Communication,Part-Time,0.6,Software Engineer,TechGiant Inc,Full-Time,4.738002053,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,80,80,95,255,85,B
1067,22,F,Chinese,Selangor,student1067@example.com,3.65,Internship,Data Science,"95, 82, 89",Certified Data Scientist,SQL,Leadership,Internship,0.8,Software Engineer,Data Analytics Inc,Part-Time,2.954485025,Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,95,82,89,266,88.66666667,B
1068,36,F,Malay,Johor,student1068@example.com,2.65,Best Project,Business,"96, 98, 99",Certified Data Scientist,Python,Leadership,Part-Time,3.6,Data Scientist,Data Analytics Inc,Internship,6.02178658,Junior Data Scientist,Data Analytics Inc,Software Development,"Python, TensorFlow",Become a Software Engineer,96,98,99,293,97.66666667,A
1069,27,F,Other,Perak,student1069@example.com,2.48,Best Project,Data Science,"94, 89, 98",Certified Data Scientist,TensorFlow,Problem Solving,Full-Time,1.8,Data Scientist,Data Analytics Inc,Internship,3.363918911,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,94,89,98,281,93.66666667,A
1070,22,F,Other,Johor,student1070@example.com,2.07,Best Project,Computer Science,"96, 94, 87",Certified Data Scientist,SQL,Leadership,Part-Time,0.8,Software Engineer,Data Analytics Inc,Full-Time,5.284587427,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,96,94,87,277,92.33333333,A
1071,34,M,Indian,Kedah,student1071@example.com,2.64,Internship,Data Science,"89, 89, 86",AWS Certified Solutions Architect,Power BI,Communication,Full-Time,3.2,Data Analyst,Data Analytics Inc,Full-Time,7.218282753,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Data Science Manager,89,89,86,264,88,B
1072,35,M,Indian,Perak,student1072@example.com,2.21,Best Project,Engineering,"91, 91, 86",AWS Certified Solutions Architect,TensorFlow,Communication,Full-Time,3.4,Software Engineer,Innovate Solutions,Full-Time,3.410319067,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,91,91,86,268,89.33333333,A
1073,24,F,Other,Kuala Lumpur,student1073@example.com,3,Internship,Data Science,"82, 80, 82",Certified Data Scientist,Python,Problem Solving,Internship,1.2,Software Engineer,Data Analytics Inc,Part-Time,4.904891648,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Senior Data Scientist,82,80,82,244,81.33333333,B
1074,35,M,Chinese,Kedah,student1074@example.com,2.73,Internship,Business,"80, 89, 93",AWS Certified Solutions Architect,Power BI,Communication,Full-Time,3.4,Data Analyst,Innovate Solutions,Part-Time,4.104355497,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,80,89,93,262,87.33333333,B
1075,20,M,Chinese,Kuala Lumpur,student1075@example.com,3,Dean's List,Engineering,"88, 98, 93",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Internship,0.4,Data Analyst,Data Analytics Inc,Part-Time,3.470208332,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Data Science Manager,88,98,93,279,93,A
1076,30,M,Indian,Kedah,student1076@example.com,2.47,Best Project,Business,"95, 82, 95",AWS Certified Solutions Architect,TensorFlow,Leadership,Full-Time,2.4,Data Scientist,Innovate Solutions,Full-Time,5.091258357,Junior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Data Science Manager,95,82,95,272,90.66666667,A
1077,22,F,Malay,Selangor,student1077@example.com,3.04,Internship,Data Science,"89, 94, 96",AWS Certified Solutions Architect,R,Leadership,Full-Time,0.8,Data Scientist,Innovate Solutions,Part-Time,2.021889332,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,89,94,96,279,93,A
1078,26,M,Malay,Selangor,student1078@example.com,3.7,Dean's List,Computer Science,"80, 88, 84",Certified Data Scientist,R,Communication,Full-Time,1.6,Data Analyst,TechGiant Inc,Part-Time,3.681357336,Senior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Software Engineer,80,88,84,252,84,B
1079,34,F,Other,Johor,student1079@example.com,2.99,Dean's List,Data Science,"98, 81, 84",Certified Data Scientist,Power BI,Problem Solving,Full-Time,3.2,Data Analyst,Data Analytics Inc,Part-Time,4.496718284,Junior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Data Science Manager,98,81,84,263,87.66666667,B
1080,34,F,Chinese,Johor,student1080@example.com,3.98,Best Project,Computer Science,"89, 93, 83",Certified Data Scientist,Python,Leadership,Internship,3.2,Data Analyst,TechGiant Inc,Full-Time,7.849823749,Senior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Senior Data Scientist,89,93,83,265,88.33333333,B
1081,23,M,Chinese,Kuala Lumpur,student1081@example.com,3.3,Dean's List,Business,"86, 92, 84",Certified Data Scientist,Python,Problem Solving,Part-Time,1,Software Engineer,TechGiant Inc,Full-Time,5.745424074,Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Data Science Manager,86,92,84,262,87.33333333,B
1082,24,M,Other,Selangor,student1082@example.com,2.03,Dean's List,Business,"95, 85, 90",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,1.2,Software Engineer,TechGiant Inc,Full-Time,5.941630392,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Data Science Manager,95,85,90,270,90,A
1083,29,F,Malay,Kedah,student1083@example.com,2.74,Dean's List,Engineering,"95, 85, 93",Certified Data Scientist,TensorFlow,Problem Solving,Full-Time,2.2,Software Engineer,Innovate Solutions,Part-Time,4.548463138,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Data Science Manager,95,85,93,273,91,A
1084,31,M,Indian,Perak,student1084@example.com,3.57,Internship,Business,"80, 100, 87",AWS Certified Solutions Architect,R,Communication,Full-Time,2.6,Data Analyst,Data Analytics Inc,Full-Time,5.168361247,Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,80,100,87,267,89,B
1085,36,M,Other,Kuala Lumpur,student1085@example.com,2.81,Best Project,Engineering,"82, 100, 93",,Python,Communication,Full-Time,3.6,Software Engineer,TechGiant Inc,Part-Time,6.537954052,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,82,100,93,275,91.66666667,A
1086,33,F,Chinese,Kuala Lumpur,student1086@example.com,2.72,Internship,Engineering,"95, 99, 87",,Python,Communication,Part-Time,3,Data Analyst,Data Analytics Inc,Internship,3.846775465,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,95,99,87,281,93.66666667,A
1087,35,M,Indian,Kuala Lumpur,student1087@example.com,3.08,Best Project,Business,"85, 93, 85",,Power BI,Leadership,Part-Time,3.4,Software Engineer,Innovate Solutions,Internship,3.896154976,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,85,93,85,263,87.66666667,B
1088,19,F,Indian,Kuala Lumpur,student1088@example.com,2.72,Best Project,Business,"98, 98, 84",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,0.2,Data Scientist,Innovate Solutions,Full-Time,1.252995515,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,98,98,84,280,93.33333333,A
1089,25,M,Indian,Kuala Lumpur,student1089@example.com,2.93,Dean's List,Business,"88, 82, 100",Certified Data Scientist,SQL,Leadership,Part-Time,1.4,Data Scientist,Innovate Solutions,Internship,3.524010484,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,88,82,100,270,90,A
1090,27,M,Malay,Perak,student1090@example.com,3.11,Internship,Business,"95, 90, 93",Certified Data Scientist,R,Communication,Part-Time,1.8,Data Scientist,TechGiant Inc,Full-Time,2.13942365,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,95,90,93,278,92.66666667,A
1091,37,F,Chinese,Johor,student1091@example.com,3.46,Internship,Business,"93, 81, 100",,TensorFlow,Problem Solving,Part-Time,3.8,Software Engineer,TechGiant Inc,Internship,4.479859598,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,93,81,100,274,91.33333333,A
1092,23,F,Other,Kuala Lumpur,student1092@example.com,2.48,Dean's List,Data Science,"87, 91, 90",Certified Data Scientist,R,Problem Solving,Full-Time,1,Data Analyst,TechGiant Inc,Part-Time,3.938481722,Junior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Data Science Manager,87,91,90,268,89.33333333,A
1093,23,M,Indian,Kedah,student1093@example.com,3.38,Dean's List,Engineering,"82, 93, 85",AWS Certified Solutions Architect,Python,Communication,Part-Time,1,Data Scientist,Data Analytics Inc,Internship,3.132090103,Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Software Engineer,82,93,85,260,86.66666667,B
1094,31,F,Chinese,Johor,student1094@example.com,2.03,Dean's List,Business,"100, 80, 98",,SQL,Communication,Internship,2.6,Data Analyst,TechGiant Inc,Part-Time,4.632355049,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Software Engineer,100,80,98,278,92.66666667,A
1095,34,F,Other,Selangor,student1095@example.com,3.67,Internship,Engineering,"89, 96, 96",,Power BI,Leadership,Part-Time,3.2,Data Analyst,TechGiant Inc,Part-Time,7.997505693,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,89,96,96,281,93.66666667,A
1096,39,M,Malay,Selangor,student1096@example.com,3.71,Internship,Data Science,"86, 93, 90",AWS Certified Solutions Architect,R,Leadership,Part-Time,4.2,Data Scientist,Data Analytics Inc,Part-Time,5.413783385,Senior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,86,93,90,269,89.66666667,A
1097,37,F,Chinese,Kedah,student1097@example.com,2.92,Internship,Computer Science,"85, 84, 96",Certified Data Scientist,TensorFlow,Communication,Full-Time,3.8,Data Analyst,Innovate Solutions,Part-Time,5.982323365,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,85,84,96,265,88.33333333,B
1098,20,F,Chinese,Johor,student1098@example.com,3.67,Internship,Data Science,"80, 81, 98",AWS Certified Solutions Architect,SQL,Problem Solving,Full-Time,0.4,Data Analyst,Innovate Solutions,Full-Time,1.715110714,Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,80,81,98,259,86.33333333,B
1099,39,F,Malay,Kedah,student1099@example.com,3.42,Internship,Data Science,"84, 95, 88",,Power BI,Leadership,Full-Time,4.2,Data Scientist,Data Analytics Inc,Internship,6.886252208,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,84,95,88,267,89,B
1100,35,M,Malay,Perak,student1100@example.com,3.54,Internship,Engineering,"88, 86, 100",,R,Problem Solving,Full-Time,3.4,Data Scientist,Innovate Solutions,Part-Time,4.880009996,Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Senior Data Scientist,88,86,100,274,91.33333333,A
1101,34,F,Chinese,Selangor,student1101@example.com,2.45,Dean's List,Computer Science,"81, 100, 81",,SQL,Communication,Internship,3.2,Data Scientist,TechGiant Inc,Part-Time,4.707785045,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Software Engineer,81,100,81,262,87.33333333,B
1102,24,M,Chinese,Perak,student1102@example.com,3.88,Best Project,Business,"89, 100, 95",,Power BI,Communication,Full-Time,1.2,Data Scientist,Innovate Solutions,Internship,1.932074171,Senior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Senior Data Scientist,89,100,95,284,94.66666667,A
1103,31,M,Indian,Kuala Lumpur,student1103@example.com,2.15,Internship,Engineering,"100, 92, 83",,R,Communication,Full-Time,2.6,Data Analyst,Innovate Solutions,Full-Time,7.059259324,Junior Data Scientist,TechGiant Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,100,92,83,275,91.66666667,A
1104,18,M,Other,Kuala Lumpur,student1104@example.com,2,Best Project,Data Science,"100, 94, 94",,Python,Communication,Full-Time,0,Software Engineer,Data Analytics Inc,Full-Time,0.528524387,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Data Science Manager,100,94,94,288,96,A
1105,40,F,Indian,Kuala Lumpur,student1105@example.com,3.48,Internship,Engineering,"88, 97, 98",,Python,Communication,Part-Time,4.4,Data Analyst,TechGiant Inc,Internship,7.565067621,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Data Science Manager,88,97,98,283,94.33333333,A
1106,40,F,Chinese,Selangor,student1106@example.com,2.83,Dean's List,Data Science,"92, 86, 93",,TensorFlow,Problem Solving,Part-Time,4.4,Data Scientist,Innovate Solutions,Internship,9.177054819,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Data Science Manager,92,86,93,271,90.33333333,A
1107,30,M,Indian,Kedah,student1107@example.com,3,Internship,Data Science,"93, 81, 86",Certified Data Scientist,Python,Communication,Part-Time,2.4,Data Analyst,Innovate Solutions,Part-Time,6.181831136,Junior Data Scientist,Data Analytics Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,93,81,86,260,86.66666667,B
1108,24,F,Malay,Kuala Lumpur,student1108@example.com,3.39,Best Project,Business,"91, 84, 81",,TensorFlow,Problem Solving,Internship,1.2,Data Analyst,Innovate Solutions,Part-Time,5.903152477,Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Data Science Manager,91,84,81,256,85.33333333,B
1109,39,M,Malay,Perak,student1109@example.com,3.43,Dean's List,Computer Science,"84, 96, 95",,R,Communication,Internship,4.2,Software Engineer,Innovate Solutions,Full-Time,7.103549968,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,84,96,95,275,91.66666667,A
1110,40,F,Chinese,Selangor,student1110@example.com,2.13,Best Project,Business,"92, 90, 90",,Power BI,Leadership,Internship,4.4,Software Engineer,TechGiant Inc,Part-Time,4.501792163,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,92,90,90,272,90.66666667,A
1111,37,F,Other,Kuala Lumpur,student1111@example.com,2.48,Best Project,Engineering,"97, 81, 98",,SQL,Problem Solving,Part-Time,3.8,Software Engineer,Data Analytics Inc,Full-Time,8.002886535,Junior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Data Science Manager,97,81,98,276,92,A
1112,34,M,Chinese,Kedah,student1112@example.com,2.49,Best Project,Engineering,"88, 83, 95",Certified Data Scientist,SQL,Problem Solving,Full-Time,3.2,Data Analyst,Data Analytics Inc,Part-Time,6.776320991,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,88,83,95,266,88.66666667,B
1113,24,M,Malay,Selangor,student1113@example.com,2.04,Internship,Computer Science,"84, 90, 82",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,1.2,Data Scientist,TechGiant Inc,Part-Time,4.615619903,Junior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,84,90,82,256,85.33333333,B
1114,18,M,Other,Kedah,student1114@example.com,2.38,Internship,Engineering,"88, 89, 89",Certified Data Scientist,Python,Problem Solving,Part-Time,0,Data Analyst,Data Analytics Inc,Part-Time,1.263405375,Junior Data Scientist,Innovate Solutions,Software Development,"SQL, Power BI",Become a Software Engineer,88,89,89,266,88.66666667,B
1115,35,F,Malay,Johor,student1115@example.com,2.82,Best Project,Computer Science,"100, 100, 98",Certified Data Scientist,SQL,Communication,Internship,3.4,Software Engineer,TechGiant Inc,Part-Time,5.348639267,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,100,100,98,298,99.33333333,A
1116,29,F,Malay,Selangor,student1116@example.com,3.81,Best Project,Data Science,"86, 98, 93",Certified Data Scientist,R,Problem Solving,Full-Time,2.2,Data Scientist,TechGiant Inc,Part-Time,4.490750337,Senior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,86,98,93,277,92.33333333,A
1117,24,F,Other,Perak,student1117@example.com,2.76,Internship,Computer Science,"86, 93, 91",Certified Data Scientist,R,Problem Solving,Full-Time,1.2,Data Scientist,TechGiant Inc,Internship,1.833105659,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,86,93,91,270,90,A
1118,35,F,Chinese,Kuala Lumpur,student1118@example.com,3.07,Internship,Computer Science,"88, 93, 92",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Full-Time,3.4,Data Scientist,TechGiant Inc,Full-Time,5.631031807,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,88,93,92,273,91,A
1119,19,M,Chinese,Selangor,student1119@example.com,3.54,Dean's List,Data Science,"96, 98, 87",,TensorFlow,Communication,Internship,0.2,Software Engineer,Data Analytics Inc,Internship,3.017835991,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,96,98,87,281,93.66666667,A
1120,33,M,Chinese,Johor,student1120@example.com,2.86,Internship,Business,"98, 97, 92",,Power BI,Problem Solving,Internship,3,Data Analyst,Innovate Solutions,Part-Time,5.926530693,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,98,97,92,287,95.66666667,A
1121,29,M,Other,Johor,student1121@example.com,3.11,Internship,Data Science,"93, 98, 80",Certified Data Scientist,Python,Leadership,Internship,2.2,Data Analyst,TechGiant Inc,Part-Time,2.243625644,Junior Data Scientist,Data Analytics Inc,Software Development,"Python, TensorFlow",Become a Software Engineer,93,98,80,271,90.33333333,A
1122,20,F,Malay,Selangor,student1122@example.com,3.02,Dean's List,Data Science,"82, 83, 90",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Internship,0.4,Software Engineer,Data Analytics Inc,Internship,3.849061035,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,82,83,90,255,85,B
1123,26,F,Malay,Johor,student1123@example.com,2.99,Best Project,Business,"80, 94, 95",AWS Certified Solutions Architect,TensorFlow,Communication,Part-Time,1.6,Software Engineer,TechGiant Inc,Full-Time,4.83196915,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,80,94,95,269,89.66666667,A
1124,40,F,Malay,Kuala Lumpur,student1124@example.com,3.18,Internship,Computer Science,"89, 95, 98",Certified Data Scientist,TensorFlow,Problem Solving,Internship,4.4,Data Scientist,Data Analytics Inc,Full-Time,5.020539575,Junior Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Data Science Manager,89,95,98,282,94,A
1125,22,F,Malay,Kuala Lumpur,student1125@example.com,2.29,Internship,Business,"86, 99, 98",Certified Data Scientist,Power BI,Problem Solving,Part-Time,0.8,Data Scientist,Innovate Solutions,Internship,3.009158091,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,86,99,98,283,94.33333333,A
1126,24,M,Indian,Kuala Lumpur,student1126@example.com,2.68,Dean's List,Computer Science,"81, 88, 97",Certified Data Scientist,SQL,Leadership,Internship,1.2,Software Engineer,Innovate Solutions,Full-Time,3.97228857,Junior Data Scientist,Data Analytics Inc,Software Development,"Python, TensorFlow",Become a Software Engineer,81,88,97,266,88.66666667,B
1127,24,M,Other,Perak,student1127@example.com,2.11,Best Project,Data Science,"95, 99, 96",Certified Data Scientist,SQL,Communication,Part-Time,1.2,Data Analyst,Innovate Solutions,Part-Time,4.200736372,Junior Data Scientist,TechGiant Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,95,99,96,290,96.66666667,A
1128,20,F,Malay,Kuala Lumpur,student1128@example.com,3.68,Best Project,Engineering,"86, 80, 89",AWS Certified Solutions Architect,R,Problem Solving,Part-Time,0.4,Data Analyst,Innovate Solutions,Part-Time,1.282423163,Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Data Science Manager,86,80,89,255,85,B
